Restaurant Name,City,Latitude,Longitude,Cuisine
"Dugal, Yogi and Bhasin Restaurant",Hyderabad,17.385,78.4867,Indian
"Aggarwal, Tank and Zacharia Restaurant",Delhi,28.6139,77.209,Mexican
Mody-Kalita Restaurant,Delhi,28.6139,77.209,Italian
Mutti Group Restaurant,Mumbai,19.076,72.8777,Mexican
Din-Ghose Restaurant,Chennai,13.0827,80.2707,North Indian
Dara Ltd Restaurant,Kolkata,22.5726,88.3639,South Indian
Krishnamurthy LLC Restaurant,Delhi,28.6139,77.209,Italian
Oommen-Biswas Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Shukla and Sons Restaurant,Hyderabad,17.385,78.4867,Mexican
Swaminathan-Halder Restaurant,Delhi,28.6139,77.209,North Indian
"Hora, Mammen and Kibe Restaurant",Kolkata,22.5726,88.3639,Indian
Andra Group Restaurant,Ahmedabad,23.0225,72.5714,Chinese
"Karnik, Jha and Sridhar Restaurant",Hyderabad,17.385,78.4867,North Indian
Subramanian-Prabhakar Restaurant,Chennai,13.0827,80.2707,South Indian
Andra Group Restaurant,Lucknow,26.8467,80.9462,Arabic
"Biswas, Sastry and Vohra Restaurant",Ahmedabad,23.0225,72.5714,Japanese
Naidu PLC Restaurant,Bangalore,12.9716,77.5946,Indian
Dass PLC Restaurant,Bangalore,12.9716,77.5946,South Indian
Kannan Ltd Restaurant,Pune,18.5204,73.8567,South Indian
Chand Group Restaurant,Pune,18.5204,73.8567,Mexican
Bansal-Shenoy Restaurant,Pune,18.5204,73.8567,Indian
Baria and Sons Restaurant,Chennai,13.0827,80.2707,Mexican
Roy Inc Restaurant,Jaipur,26.9124,75.7873,Indian
Doshi Inc Restaurant,Delhi,28.6139,77.209,Mexican
"Lanka, Sarin and Bhargava Restaurant",Delhi,28.6139,77.209,Chinese
Bava Inc Restaurant,Lucknow,26.8467,80.9462,Chinese
"Kamdar, Warrior and Saini Restaurant",Pune,18.5204,73.8567,Mexican
"Divan, Yohannan and Kurian Restaurant",Ahmedabad,23.0225,72.5714,Japanese
"Banerjee, Varughese and Subramaniam Restaurant",Pune,18.5204,73.8567,Italian
Talwar-Agrawal Restaurant,Chennai,13.0827,80.2707,Arabic
Doshi Inc Restaurant,Pune,18.5204,73.8567,Japanese
Bala Group Restaurant,Delhi,28.6139,77.209,North Indian
"Mahajan, Dasgupta and Mukherjee Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Malhotra-Vohra Restaurant,Pune,18.5204,73.8567,North Indian
Varughese Ltd Restaurant,Bangalore,12.9716,77.5946,Arabic
Borra-Korpal Restaurant,Hyderabad,17.385,78.4867,Italian
"Varkey, Babu and Rajagopalan Restaurant",Ahmedabad,23.0225,72.5714,Arabic
"Sura, Kar and Atwal Restaurant",Pune,18.5204,73.8567,Italian
Krishnamurthy-Bhat Restaurant,Kolkata,22.5726,88.3639,Italian
Rai-Mohanty Restaurant,Ahmedabad,23.0225,72.5714,Indian
Oommen-Comar Restaurant,Chennai,13.0827,80.2707,Italian
Rajagopal and Sons Restaurant,Delhi,28.6139,77.209,Arabic
"Hayre, Mangal and Bose Restaurant",Hyderabad,17.385,78.4867,Mexican
Deshmukh Group Restaurant,Mumbai,19.076,72.8777,North Indian
Khare-Sachar Restaurant,Jaipur,26.9124,75.7873,Italian
Dass Group Restaurant,Delhi,28.6139,77.209,Chinese
Rai-Bala Restaurant,Bangalore,12.9716,77.5946,Chinese
Seth-Khatri Restaurant,Kolkata,22.5726,88.3639,Mexican
"Sant, Kaur and Saraf Restaurant",Ahmedabad,23.0225,72.5714,North Indian
"Tata, Pillay and Parsa Restaurant",Lucknow,26.8467,80.9462,Indian
Ray-Pau Restaurant,Delhi,28.6139,77.209,Indian
"Ratta, Wason and Batta Restaurant",Delhi,28.6139,77.209,South Indian
Oommen-Biswas Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Patla-Gill Restaurant,Hyderabad,17.385,78.4867,Indian
Pathak LLC Restaurant,Hyderabad,17.385,78.4867,Italian
Kalita PLC Restaurant,Kolkata,22.5726,88.3639,South Indian
"Choudhury, Krish and Sarraf Restaurant",Kolkata,22.5726,88.3639,North Indian
Aggarwal-Chandra Restaurant,Hyderabad,17.385,78.4867,Indian
Bajaj Ltd Restaurant,Bangalore,12.9716,77.5946,Mexican
Das-Tank Restaurant,Mumbai,19.076,72.8777,Italian
Pathak Inc Restaurant,Jaipur,26.9124,75.7873,Chinese
Vora-Gour Restaurant,Kolkata,22.5726,88.3639,Chinese
"Nagy, Srivastava and Mitter Restaurant",Hyderabad,17.385,78.4867,Japanese
"Bhat, Arya and Jaggi Restaurant",Ahmedabad,23.0225,72.5714,Italian
"Pai, Gara and Tailor Restaurant",Mumbai,19.076,72.8777,South Indian
Dixit and Sons Restaurant,Pune,18.5204,73.8567,South Indian
Rajagopal-Shenoy Restaurant,Lucknow,26.8467,80.9462,Italian
Jhaveri PLC Restaurant,Bangalore,12.9716,77.5946,Japanese
Kalla PLC Restaurant,Lucknow,26.8467,80.9462,Mexican
"Chaudry, Brahmbhatt and Kata Restaurant",Bangalore,12.9716,77.5946,Arabic
Doshi Inc Restaurant,Jaipur,26.9124,75.7873,Mexican
Yogi Ltd Restaurant,Bangalore,12.9716,77.5946,North Indian
Om LLC Restaurant,Delhi,28.6139,77.209,South Indian
"Rajan, Sunder and Chahal Restaurant",Kolkata,22.5726,88.3639,Indian
Parmar-Hans Restaurant,Hyderabad,17.385,78.4867,Arabic
Keer PLC Restaurant,Hyderabad,17.385,78.4867,Arabic
Talwar LLC Restaurant,Delhi,28.6139,77.209,North Indian
"Varughese, Kashyap and Master Restaurant",Hyderabad,17.385,78.4867,Indian
Mammen Inc Restaurant,Mumbai,19.076,72.8777,Mexican
"Patel, Koshy and Kapoor Restaurant",Chennai,13.0827,80.2707,South Indian
Kala-Krishnan Restaurant,Kolkata,22.5726,88.3639,Mexican
Bobal-Sabharwal Restaurant,Delhi,28.6139,77.209,Italian
Nagar-Nadig Restaurant,Mumbai,19.076,72.8777,Mexican
Mand PLC Restaurant,Lucknow,26.8467,80.9462,Mexican
Bahl PLC Restaurant,Mumbai,19.076,72.8777,Italian
Dara Ltd Restaurant,Delhi,28.6139,77.209,Italian
Salvi PLC Restaurant,Ahmedabad,23.0225,72.5714,Italian
Wable-Chaudry Restaurant,Bangalore,12.9716,77.5946,Japanese
"Oak, Kohli and Rout Restaurant",Chennai,13.0827,80.2707,South Indian
Uppal LLC Restaurant,Pune,18.5204,73.8567,Chinese
Jani-Venkataraman Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Hans-Dutta Restaurant,Bangalore,12.9716,77.5946,Mexican
"Modi, Bassi and Sankaran Restaurant",Kolkata,22.5726,88.3639,Indian
Venkatesh LLC Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Kalita PLC Restaurant,Hyderabad,17.385,78.4867,Mexican
Zacharia-Mahajan Restaurant,Ahmedabad,23.0225,72.5714,Japanese
"Boase, Kalla and Buch Restaurant",Chennai,13.0827,80.2707,Italian
"Merchant, Tara and Kalla Restaurant",Chennai,13.0827,80.2707,Arabic
"Nagarajan, Pandit and Ahluwalia Restaurant",Jaipur,26.9124,75.7873,Japanese
"Muni, Ravel and Desai Restaurant",Delhi,28.6139,77.209,Mexican
Biswas-Wagle Restaurant,Hyderabad,17.385,78.4867,North Indian
Bora and Sons Restaurant,Lucknow,26.8467,80.9462,Japanese
Mukhopadhyay-Mangat Restaurant,Pune,18.5204,73.8567,North Indian
"Kapadia, Tak and Modi Restaurant",Jaipur,26.9124,75.7873,North Indian
Vasa Ltd Restaurant,Bangalore,12.9716,77.5946,Indian
Bumb LLC Restaurant,Kolkata,22.5726,88.3639,South Indian
Subramanian-Prabhakar Restaurant,Ahmedabad,23.0225,72.5714,Arabic
"Pau, Iyer and Bhandari Restaurant",Kolkata,22.5726,88.3639,North Indian
Kala-Dugal Restaurant,Hyderabad,17.385,78.4867,Japanese
"Narasimhan, Kara and Bajwa Restaurant",Pune,18.5204,73.8567,North Indian
Agate Ltd Restaurant,Pune,18.5204,73.8567,South Indian
"Bhasin, Gala and Kuruvilla Restaurant",Delhi,28.6139,77.209,Arabic
Mahajan LLC Restaurant,Jaipur,26.9124,75.7873,Chinese
Oak PLC Restaurant,Hyderabad,17.385,78.4867,North Indian
"Datta, Datta and Kade Restaurant",Chennai,13.0827,80.2707,North Indian
"Behl, Tiwari and Mane Restaurant",Pune,18.5204,73.8567,Indian
Nigam-Pandit Restaurant,Kolkata,22.5726,88.3639,Mexican
"Ratta, Wason and Batta Restaurant",Delhi,28.6139,77.209,South Indian
Ganesh Ltd Restaurant,Lucknow,26.8467,80.9462,Indian
Sarin-Sethi Restaurant,Pune,18.5204,73.8567,Chinese
Dixit and Sons Restaurant,Mumbai,19.076,72.8777,Indian
"Kapur, Gill and Anne Restaurant",Pune,18.5204,73.8567,Chinese
"Bassi, Sethi and Dayal Restaurant",Kolkata,22.5726,88.3639,Italian
Garg-Tailor Restaurant,Bangalore,12.9716,77.5946,Japanese
Gulati Ltd Restaurant,Mumbai,19.076,72.8777,Indian
Chatterjee Inc Restaurant,Pune,18.5204,73.8567,Italian
Deshmukh Group Restaurant,Mumbai,19.076,72.8777,Italian
"Rajan, Sunder and Chahal Restaurant",Ahmedabad,23.0225,72.5714,Arabic
Parikh-Behl Restaurant,Bangalore,12.9716,77.5946,Japanese
Garg Group Restaurant,Ahmedabad,23.0225,72.5714,Arabic
Bora-Saran Restaurant,Kolkata,22.5726,88.3639,Chinese
Peri-Bhatia Restaurant,Kolkata,22.5726,88.3639,North Indian
Barad-Dugal Restaurant,Delhi,28.6139,77.209,Mexican
Keer Group Restaurant,Jaipur,26.9124,75.7873,North Indian
"Rajan, Sunder and Chahal Restaurant",Ahmedabad,23.0225,72.5714,Arabic
Mital Inc Restaurant,Lucknow,26.8467,80.9462,Mexican
"Wagle, Sahni and Iyengar Restaurant",Ahmedabad,23.0225,72.5714,Italian
Ramachandran PLC Restaurant,Kolkata,22.5726,88.3639,Italian
Lalla Ltd Restaurant,Bangalore,12.9716,77.5946,Japanese
Sachar-Chaudry Restaurant,Lucknow,26.8467,80.9462,Chinese
Das-Tank Restaurant,Bangalore,12.9716,77.5946,Mexican
"Nagar, Bandi and Mangat Restaurant",Mumbai,19.076,72.8777,North Indian
"Pant, Chaudhuri and Karnik Restaurant",Hyderabad,17.385,78.4867,Arabic
"Nagarajan, Pandit and Ahluwalia Restaurant",Chennai,13.0827,80.2707,South Indian
Din-Ghose Restaurant,Hyderabad,17.385,78.4867,Mexican
Rana-Khalsa Restaurant,Ahmedabad,23.0225,72.5714,Japanese
Prasad Group Restaurant,Delhi,28.6139,77.209,Italian
Comar-Johal Restaurant,Delhi,28.6139,77.209,Arabic
Vohra PLC Restaurant,Kolkata,22.5726,88.3639,Italian
Wason-Gour Restaurant,Jaipur,26.9124,75.7873,Italian
"Shanker, Nadkarni and Nadig Restaurant",Pune,18.5204,73.8567,Indian
Chad-Nagarajan Restaurant,Chennai,13.0827,80.2707,North Indian
Sama-Deshpande Restaurant,Jaipur,26.9124,75.7873,North Indian
Ramachandran Inc Restaurant,Lucknow,26.8467,80.9462,North Indian
"Sarin, Bawa and Atwal Restaurant",Lucknow,26.8467,80.9462,Arabic
Chad-Nagarajan Restaurant,Chennai,13.0827,80.2707,Arabic
Swaminathan-Halder Restaurant,Hyderabad,17.385,78.4867,North Indian
Venkataraman-Salvi Restaurant,Chennai,13.0827,80.2707,South Indian
Nanda-Gopal Restaurant,Lucknow,26.8467,80.9462,South Indian
Nagarajan and Sons Restaurant,Pune,18.5204,73.8567,Japanese
"Dani, Bhattacharyya and Nadig Restaurant",Kolkata,22.5726,88.3639,Japanese
Hayre-Swaminathan Restaurant,Hyderabad,17.385,78.4867,Italian
Master-Ahluwalia Restaurant,Kolkata,22.5726,88.3639,Japanese
Rout PLC Restaurant,Delhi,28.6139,77.209,Indian
"Sandhu, Baral and Thakkar Restaurant",Chennai,13.0827,80.2707,Arabic
Kadakia-Mittal Restaurant,Kolkata,22.5726,88.3639,North Indian
Shetty-Murty Restaurant,Jaipur,26.9124,75.7873,Indian
Madan LLC Restaurant,Kolkata,22.5726,88.3639,Mexican
Chander PLC Restaurant,Jaipur,26.9124,75.7873,Mexican
"Korpal, Prashad and Chander Restaurant",Mumbai,19.076,72.8777,North Indian
Cherian-Varty Restaurant,Chennai,13.0827,80.2707,Mexican
Kulkarni-Kar Restaurant,Chennai,13.0827,80.2707,Japanese
Chanda-Chada Restaurant,Jaipur,26.9124,75.7873,Arabic
"Shanker, Nadkarni and Nadig Restaurant",Chennai,13.0827,80.2707,Indian
Krishnamurthy-Bhat Restaurant,Delhi,28.6139,77.209,Arabic
Mani Ltd Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Sachar-Chaudry Restaurant,Kolkata,22.5726,88.3639,Japanese
Malhotra-Vohra Restaurant,Hyderabad,17.385,78.4867,South Indian
Dewan-Sane Restaurant,Kolkata,22.5726,88.3639,Chinese
Balay-Borah Restaurant,Chennai,13.0827,80.2707,North Indian
Sama LLC Restaurant,Mumbai,19.076,72.8777,Japanese
"Deo, Choudhry and Sandhu Restaurant",Kolkata,22.5726,88.3639,Mexican
Jani-Venkataraman Restaurant,Kolkata,22.5726,88.3639,Arabic
Chaudhary Inc Restaurant,Hyderabad,17.385,78.4867,Italian
Chaudhary LLC Restaurant,Chennai,13.0827,80.2707,Chinese
"Goswami, Varkey and Mani Restaurant",Chennai,13.0827,80.2707,Arabic
Malhotra-Vohra Restaurant,Bangalore,12.9716,77.5946,South Indian
"Kakar, Pal and Reddy Restaurant",Chennai,13.0827,80.2707,Mexican
Nayar and Sons Restaurant,Lucknow,26.8467,80.9462,Mexican
Radhakrishnan Inc Restaurant,Jaipur,26.9124,75.7873,Arabic
"Sachdeva, Gola and Sood Restaurant",Ahmedabad,23.0225,72.5714,Italian
Mane-Saraf Restaurant,Mumbai,19.076,72.8777,Mexican
"Korpal, Bhatt and Vala Restaurant",Mumbai,19.076,72.8777,Italian
Das-Kaur Restaurant,Jaipur,26.9124,75.7873,Mexican
More LLC Restaurant,Delhi,28.6139,77.209,Mexican
"Dugar, Behl and Nazareth Restaurant",Kolkata,22.5726,88.3639,Indian
Patla Group Restaurant,Mumbai,19.076,72.8777,Chinese
Sharaf LLC Restaurant,Bangalore,12.9716,77.5946,South Indian
Choudhary LLC Restaurant,Delhi,28.6139,77.209,Mexican
Kaul-Sheth Restaurant,Lucknow,26.8467,80.9462,Italian
Master and Sons Restaurant,Jaipur,26.9124,75.7873,Indian
Yogi and Sons Restaurant,Kolkata,22.5726,88.3639,North Indian
Mani and Sons Restaurant,Hyderabad,17.385,78.4867,Italian
Garg Group Restaurant,Bangalore,12.9716,77.5946,Mexican
Parsa-Boase Restaurant,Chennai,13.0827,80.2707,Chinese
Ratta-Nayak Restaurant,Lucknow,26.8467,80.9462,South Indian
Mishra LLC Restaurant,Ahmedabad,23.0225,72.5714,Chinese
"Kala, Purohit and Misra Restaurant",Kolkata,22.5726,88.3639,Japanese
"Dhingra, Ratti and Karan Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Ray Inc Restaurant,Hyderabad,17.385,78.4867,Indian
Rajagopalan-Andra Restaurant,Lucknow,26.8467,80.9462,Italian
Saini-Venkataraman Restaurant,Kolkata,22.5726,88.3639,Indian
Memon and Sons Restaurant,Jaipur,26.9124,75.7873,Arabic
Agrawal Group Restaurant,Mumbai,19.076,72.8777,Arabic
Tak-Bahri Restaurant,Ahmedabad,23.0225,72.5714,Chinese
Dara-Sinha Restaurant,Mumbai,19.076,72.8777,Mexican
Bora-Saran Restaurant,Mumbai,19.076,72.8777,Chinese
Vala Inc Restaurant,Jaipur,26.9124,75.7873,North Indian
Dalal-Srivastava Restaurant,Chennai,13.0827,80.2707,Mexican
Thakkar-Roy Restaurant,Kolkata,22.5726,88.3639,Indian
Om Group Restaurant,Pune,18.5204,73.8567,Mexican
Murty-Pradhan Restaurant,Kolkata,22.5726,88.3639,South Indian
Manda LLC Restaurant,Ahmedabad,23.0225,72.5714,Arabic
Master-Mahal Restaurant,Chennai,13.0827,80.2707,Chinese
Venkatesh-Srinivas Restaurant,Pune,18.5204,73.8567,South Indian
Lad-Ramesh Restaurant,Hyderabad,17.385,78.4867,North Indian
Srinivas PLC Restaurant,Delhi,28.6139,77.209,Mexican
Buch Ltd Restaurant,Delhi,28.6139,77.209,Japanese
Chacko-Kade Restaurant,Lucknow,26.8467,80.9462,Chinese
"Oak, Kohli and Rout Restaurant",Ahmedabad,23.0225,72.5714,Chinese
Lanka-Sehgal Restaurant,Mumbai,19.076,72.8777,Arabic
Dass Group Restaurant,Delhi,28.6139,77.209,Mexican
Nagi Ltd Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Raman and Sons Restaurant,Lucknow,26.8467,80.9462,Indian
"Vyas, Shroff and Kota Restaurant",Delhi,28.6139,77.209,Mexican
Grewal Ltd Restaurant,Hyderabad,17.385,78.4867,South Indian
Tak-Bahri Restaurant,Mumbai,19.076,72.8777,Mexican
"Boase, Kalla and Buch Restaurant",Hyderabad,17.385,78.4867,Mexican
Bal-Naidu Restaurant,Ahmedabad,23.0225,72.5714,Japanese
"Dugar, Prashad and Radhakrishnan Restaurant",Chennai,13.0827,80.2707,North Indian
"Wason, Bhatt and Shenoy Restaurant",Mumbai,19.076,72.8777,Indian
"Chada, Jaggi and Ben Restaurant",Hyderabad,17.385,78.4867,Chinese
"Bhat, Arya and Jaggi Restaurant",Pune,18.5204,73.8567,North Indian
Hayer and Sons Restaurant,Lucknow,26.8467,80.9462,Italian
Palla PLC Restaurant,Mumbai,19.076,72.8777,Chinese
"Chadha, Shetty and Sankar Restaurant",Mumbai,19.076,72.8777,South Indian
Chand-Nadig Restaurant,Ahmedabad,23.0225,72.5714,Italian
"Dutta, Pal and Babu Restaurant",Jaipur,26.9124,75.7873,Japanese
"Nath, Deshmukh and Pall Restaurant",Ahmedabad,23.0225,72.5714,Arabic
Dora and Sons Restaurant,Ahmedabad,23.0225,72.5714,Indian
Devi-Malhotra Restaurant,Jaipur,26.9124,75.7873,Italian
"Sarin, Bawa and Atwal Restaurant",Mumbai,19.076,72.8777,Arabic
"Murthy, Sha and Barman Restaurant",Chennai,13.0827,80.2707,North Indian
"Andra, Wagle and Sani Restaurant",Lucknow,26.8467,80.9462,Italian
"Divan, Yohannan and Kurian Restaurant",Kolkata,22.5726,88.3639,Chinese
"Varma, Sehgal and Sethi Restaurant",Chennai,13.0827,80.2707,Japanese
Kumer-Ratti Restaurant,Jaipur,26.9124,75.7873,North Indian
Das Ltd Restaurant,Kolkata,22.5726,88.3639,North Indian
Virk-Deshmukh Restaurant,Delhi,28.6139,77.209,Indian
"Lad, Chand and Agate Restaurant",Lucknow,26.8467,80.9462,Arabic
Pandya PLC Restaurant,Lucknow,26.8467,80.9462,North Indian
Shankar Ltd Restaurant,Chennai,13.0827,80.2707,Japanese
Chadha and Sons Restaurant,Jaipur,26.9124,75.7873,Arabic
Agrawal Group Restaurant,Kolkata,22.5726,88.3639,Indian
Ganesh Ltd Restaurant,Hyderabad,17.385,78.4867,Arabic
Sridhar-Pau Restaurant,Chennai,13.0827,80.2707,Arabic
Keer PLC Restaurant,Mumbai,19.076,72.8777,North Indian
"Varty, Chand and Basu Restaurant",Hyderabad,17.385,78.4867,Indian
"Salvi, Verma and Iyengar Restaurant",Ahmedabad,23.0225,72.5714,Indian
Raghavan-Sangha Restaurant,Kolkata,22.5726,88.3639,South Indian
"Date, Sankaran and Brar Restaurant",Kolkata,22.5726,88.3639,North Indian
Sabharwal-Aggarwal Restaurant,Pune,18.5204,73.8567,North Indian
"De, Nagi and Jaggi Restaurant",Chennai,13.0827,80.2707,Chinese
Kadakia-Mittal Restaurant,Hyderabad,17.385,78.4867,Arabic
Bhalla-Bhasin Restaurant,Bangalore,12.9716,77.5946,Italian
"Kara, Venkatesh and Dyal Restaurant",Ahmedabad,23.0225,72.5714,Japanese
"Pai, Gara and Tailor Restaurant",Delhi,28.6139,77.209,North Indian
Soni LLC Restaurant,Kolkata,22.5726,88.3639,Arabic
Tak-Bahri Restaurant,Chennai,13.0827,80.2707,Chinese
Gara-Grover Restaurant,Mumbai,19.076,72.8777,Arabic
"Deo, Choudhry and Sandhu Restaurant",Ahmedabad,23.0225,72.5714,Italian
"Biswas, Sastry and Vohra Restaurant",Delhi,28.6139,77.209,Arabic
Deshmukh Group Restaurant,Lucknow,26.8467,80.9462,Mexican
Ravi Group Restaurant,Delhi,28.6139,77.209,Chinese
Krishnamurthy-Shenoy Restaurant,Delhi,28.6139,77.209,Chinese
Sathe Group Restaurant,Mumbai,19.076,72.8777,North Indian
"Grewal, Chaudhari and Upadhyay Restaurant",Lucknow,26.8467,80.9462,Mexican
"Raju, Mani and Oommen Restaurant",Mumbai,19.076,72.8777,North Indian
Sangha and Sons Restaurant,Bangalore,12.9716,77.5946,Italian
Keer PLC Restaurant,Lucknow,26.8467,80.9462,Italian
"Karnik, Jha and Sridhar Restaurant",Bangalore,12.9716,77.5946,Chinese
Chowdhury-Narula Restaurant,Jaipur,26.9124,75.7873,North Indian
Om LLC Restaurant,Lucknow,26.8467,80.9462,South Indian
Iyer-Tank Restaurant,Lucknow,26.8467,80.9462,Japanese
"Shetty, Majumdar and Sinha Restaurant",Chennai,13.0827,80.2707,Italian
Mallick PLC Restaurant,Jaipur,26.9124,75.7873,Chinese
Kulkarni Group Restaurant,Delhi,28.6139,77.209,Arabic
"Upadhyay, Tata and Gaba Restaurant",Delhi,28.6139,77.209,North Indian
Soman Group Restaurant,Delhi,28.6139,77.209,Italian
"Badami, Mander and Kibe Restaurant",Delhi,28.6139,77.209,Italian
Thakkar-Dasgupta Restaurant,Delhi,28.6139,77.209,Italian
Goyal-Mahajan Restaurant,Hyderabad,17.385,78.4867,Chinese
Bhakta Inc Restaurant,Bangalore,12.9716,77.5946,Arabic
Kannan Ltd Restaurant,Chennai,13.0827,80.2707,Arabic
Padmanabhan-Bahl Restaurant,Delhi,28.6139,77.209,Mexican
Majumdar-Mukhopadhyay Restaurant,Bangalore,12.9716,77.5946,Japanese
Wason-Gour Restaurant,Kolkata,22.5726,88.3639,Italian
Bail LLC Restaurant,Hyderabad,17.385,78.4867,Indian
Dubey PLC Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Ramachandran-Bhandari Restaurant,Hyderabad,17.385,78.4867,North Indian
"Chaudhry, Bir and Mukhopadhyay Restaurant",Jaipur,26.9124,75.7873,South Indian
Kala-Dugal Restaurant,Jaipur,26.9124,75.7873,Arabic
"Edwin, Brar and Prakash Restaurant",Lucknow,26.8467,80.9462,Mexican
"Pau, Iyer and Bhandari Restaurant",Bangalore,12.9716,77.5946,South Indian
Sahota Ltd Restaurant,Chennai,13.0827,80.2707,Italian
Grewal LLC Restaurant,Mumbai,19.076,72.8777,Italian
Mahajan LLC Restaurant,Hyderabad,17.385,78.4867,Mexican
Garde-Salvi Restaurant,Delhi,28.6139,77.209,North Indian
Lanka PLC Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Badami Ltd Restaurant,Hyderabad,17.385,78.4867,Chinese
Bhandari and Sons Restaurant,Lucknow,26.8467,80.9462,Arabic
"Kala, Chadha and Agate Restaurant",Lucknow,26.8467,80.9462,South Indian
Sachar-Chaudry Restaurant,Mumbai,19.076,72.8777,Italian
Hayer and Sons Restaurant,Hyderabad,17.385,78.4867,Japanese
Bumb-Ben Restaurant,Mumbai,19.076,72.8777,Arabic
"Lad, Chand and Agate Restaurant",Lucknow,26.8467,80.9462,North Indian
"Sama, Dave and Sabharwal Restaurant",Delhi,28.6139,77.209,Chinese
Balay-Dasgupta Restaurant,Mumbai,19.076,72.8777,Italian
"Mahajan, Panchal and Ben Restaurant",Pune,18.5204,73.8567,Arabic
"Chadha, Nath and Dube Restaurant",Lucknow,26.8467,80.9462,Chinese
"Patla, Srinivasan and Sharaf Restaurant",Bangalore,12.9716,77.5946,Mexican
"Ratta, Wason and Batta Restaurant",Chennai,13.0827,80.2707,North Indian
Anne-Jain Restaurant,Ahmedabad,23.0225,72.5714,Indian
Patla Inc Restaurant,Pune,18.5204,73.8567,Mexican
Chada-Srinivasan Restaurant,Lucknow,26.8467,80.9462,Indian
Ravi Group Restaurant,Lucknow,26.8467,80.9462,Indian
Narasimhan PLC Restaurant,Mumbai,19.076,72.8777,Japanese
"Kunda, Bains and Nagy Restaurant",Lucknow,26.8467,80.9462,Chinese
Dara Inc Restaurant,Delhi,28.6139,77.209,North Indian
"Dara, Sidhu and Saha Restaurant",Delhi,28.6139,77.209,Arabic
Agate-Sastry Restaurant,Kolkata,22.5726,88.3639,Italian
"Hayre, Mangal and Bose Restaurant",Pune,18.5204,73.8567,North Indian
"Aurora, Sethi and Pandit Restaurant",Ahmedabad,23.0225,72.5714,South Indian
Reddy-Batra Restaurant,Bangalore,12.9716,77.5946,North Indian
"Ahuja, Kunda and Sibal Restaurant",Ahmedabad,23.0225,72.5714,North Indian
"Vala, Lall and Bhatti Restaurant",Jaipur,26.9124,75.7873,Italian
"Shetty, Om and Kapoor Restaurant",Hyderabad,17.385,78.4867,South Indian
"Ghosh, Badal and Bansal Restaurant",Pune,18.5204,73.8567,South Indian
Memon and Sons Restaurant,Mumbai,19.076,72.8777,Arabic
Natarajan-Bassi Restaurant,Hyderabad,17.385,78.4867,Mexican
Saini-Venkataraman Restaurant,Ahmedabad,23.0225,72.5714,North Indian
Sahota-Keer Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Din-Ghose Restaurant,Pune,18.5204,73.8567,Chinese
Pandya PLC Restaurant,Bangalore,12.9716,77.5946,Japanese
Gara-Grover Restaurant,Mumbai,19.076,72.8777,South Indian
"Joshi, Varughese and Sami Restaurant",Pune,18.5204,73.8567,Mexican
"Vyas, Shroff and Kota Restaurant",Bangalore,12.9716,77.5946,Arabic
"Basak, Ahluwalia and Iyer Restaurant",Bangalore,12.9716,77.5946,Indian
Zacharia-Boase Restaurant,Kolkata,22.5726,88.3639,Arabic
Bumb LLC Restaurant,Lucknow,26.8467,80.9462,Japanese
Saini LLC Restaurant,Jaipur,26.9124,75.7873,North Indian
"Khosla, Pau and Jayaraman Restaurant",Ahmedabad,23.0225,72.5714,Indian
Bala Ltd Restaurant,Bangalore,12.9716,77.5946,Mexican
"Boase, Kalla and Buch Restaurant",Kolkata,22.5726,88.3639,Indian
Raja PLC Restaurant,Kolkata,22.5726,88.3639,Indian
Cherian Group Restaurant,Ahmedabad,23.0225,72.5714,Italian
Luthra Group Restaurant,Ahmedabad,23.0225,72.5714,South Indian
Kohli-Malhotra Restaurant,Kolkata,22.5726,88.3639,South Indian
Ramachandran-Bhandari Restaurant,Hyderabad,17.385,78.4867,Indian
Comar-Johal Restaurant,Kolkata,22.5726,88.3639,Chinese
Narasimhan-Chaudry Restaurant,Bangalore,12.9716,77.5946,Japanese
Shan PLC Restaurant,Chennai,13.0827,80.2707,Indian
"Kari, Kadakia and Biswas Restaurant",Chennai,13.0827,80.2707,Mexican
"Borde, Mane and Kari Restaurant",Jaipur,26.9124,75.7873,Italian
"Shetty, Om and Kapoor Restaurant",Lucknow,26.8467,80.9462,Chinese
Tiwari Inc Restaurant,Chennai,13.0827,80.2707,North Indian
Chawla Group Restaurant,Hyderabad,17.385,78.4867,Indian
Bansal-Shenoy Restaurant,Chennai,13.0827,80.2707,Arabic
"Gill, Ratti and Seshadri Restaurant",Pune,18.5204,73.8567,Mexican
Ray Inc Restaurant,Lucknow,26.8467,80.9462,Chinese
"Patla, Srinivasan and Sharaf Restaurant",Kolkata,22.5726,88.3639,Japanese
"Minhas, Chander and Gaba Restaurant",Kolkata,22.5726,88.3639,Japanese
