Restaurant Name,City,Latitude,Longitude,Cuisine
Sharma-Sathe Restaurant,Bangalore,12.946575,77.589789,Mexican
Bhakta-Comar Restaurant,Pune,18.5362,73.8252,Mexican
Chanda and Sons Restaurant,Ahmedabad,23.030415,72.605624,Mexican
Iyengar PLC Restaurant,Bangalore,12.966658,77.635496,Italian
"Vala, Saraf and Mahal Restaurant",Bangalore,12.965598,77.564375,Chinese
"Batra, Iyengar and Ben Restaurant",Mumbai,19.09388,72.851445,Japanese
Bassi-Ramaswamy Restaurant,Kolkata,22.54349,88.361911,Chinese
Kapadia Ltd Restaurant,Ahmedabad,23.053832,72.565721,Mexican
Venkataraman-Devan Restaurant,Kolkata,22.532584,88.375269,North Indian
Bhatt-Vig Restaurant,Ahmedabad,22.987422,72.543759,Arabic
Karnik-Prabhakar Restaurant,Jaipur,26.909577,75.822819,Mexican
"Rattan, Buch and Nair Restaurant",Lucknow,26.833015,80.986991,Japanese
Prakash-Dara Restaurant,Jaipur,26.901965,75.749801,Japanese
"Bhatt, Arya and Virk Restaurant",Pune,18.511074,73.895812,Arabic
"Chaudry, Gala and Dora Restaurant",Kolkata,22.555355,88.350866,Italian
Sur-Bhagat Restaurant,Delhi,28.632607,77.192676,Japanese
"Zachariah, Prabhu and Dalal Restaurant",Delhi,28.582036,77.232676,Chinese
Prasad-Nadkarni Restaurant,Mumbai,19.115734,72.87727,South Indian
"Venkataraman, Ravel and Kala Restaurant",Ahmedabad,22.993399,72.565834,South Indian
"Peri, Bera and Borra Restaurant",Kolkata,22.580524,88.345924,Mexican
Magar PLC Restaurant,Bangalore,13.015388,77.585935,Italian
Bhardwaj Ltd Restaurant,Hyderabad,17.389229,78.505629,North Indian
Karan-Pradhan Restaurant,Kolkata,22.587887,88.382831,Chinese
Contractor-Ramachandran Restaurant,Mumbai,19.113902,72.899174,North Indian
Thaman-D’Alia Restaurant,Ahmedabad,23.057385,72.600526,Arabic
"Vala, Saraf and Mahal Restaurant",Jaipur,26.878405,75.766003,Arabic
Prasad-Nadkarni Restaurant,Delhi,28.594758,77.207229,Mexican
Behl Group Restaurant,Hyderabad,17.408256,78.477673,Indian
Subramanian-Date Restaurant,Lucknow,26.839967,80.967046,Japanese
"Konda, Sood and Mistry Restaurant",Hyderabad,17.364353,78.466577,Indian
Prashad-Baral Restaurant,Jaipur,26.949077,75.782617,Mexican
"Butala, Misra and Raghavan Restaurant",Hyderabad,17.425955,78.477748,Italian
Korpal-Acharya Restaurant,Chennai,13.054909,80.240581,Italian
"Shenoy, Mital and Chadha Restaurant",Mumbai,19.048109,72.84278,Arabic
Bala-Dua Restaurant,Jaipur,26.896009,75.797329,Indian
Maharaj-Parsa Restaurant,Hyderabad,17.401606,78.497676,Japanese
"Shere, Hegde and Kala Restaurant",Lucknow,26.837458,80.970864,Indian
"Mitra, Vig and Narain Restaurant",Bangalore,12.950296,77.571877,North Indian
Mani-Prabhakar Restaurant,Jaipur,26.893317,75.792031,Mexican
Kanda-Randhawa Restaurant,Lucknow,26.845648,80.898095,Chinese
Sani-Bassi Restaurant,Mumbai,19.079918,72.842137,Italian
Krishnan-Kapoor Restaurant,Kolkata,22.590979,88.361991,Mexican
Gala-Sharma Restaurant,Kolkata,22.576263,88.398961,Italian
Sood-Batta Restaurant,Kolkata,22.60215,88.38679,South Indian
Bhavsar-Tata Restaurant,Ahmedabad,23.060269,72.588129,Chinese
"Bumb, Das and Pradhan Restaurant",Chennai,13.091136,80.228502,Indian
"Korpal, Kapur and Goyal Restaurant",Pune,18.48535,73.842615,Italian
Pandya Ltd Restaurant,Hyderabad,17.399963,78.500074,North Indian
Savant-Jain Restaurant,Kolkata,22.592598,88.401563,South Indian
Dhar-Dutta Restaurant,Ahmedabad,22.999806,72.565483,Indian
Nagi-Rattan Restaurant,Bangalore,12.989757,77.591439,Italian
"Nadig, Pall and Mander Restaurant",Ahmedabad,22.98034,72.5744,Mexican
"Bahri, Chopra and Keer Restaurant",Hyderabad,17.422677,78.494191,Arabic
"Mandal, Chad and Chaudhary Restaurant",Jaipur,26.903204,75.769733,Mexican
"Bahl, Verma and Kari Restaurant",Pune,18.541397,73.848918,Mexican
"Sani, Goel and Borah Restaurant",Bangalore,13.004589,77.58023,Japanese
Behl Group Restaurant,Pune,18.496027,73.892118,Mexican
Narasimhan LLC Restaurant,Delhi,28.653543,77.227988,Italian
Sachdev-Sarma Restaurant,Lucknow,26.814335,80.966086,Italian
Bahl PLC Restaurant,Mumbai,19.06451,72.89481,Mexican
Bajaj and Sons Restaurant,Hyderabad,17.405014,78.513068,Italian
Dhar-Sachdev Restaurant,Jaipur,26.935946,75.805017,North Indian
Sinha and Sons Restaurant,Jaipur,26.925971,75.824069,South Indian
"Trivedi, Kata and Gola Restaurant",Lucknow,26.823653,80.979648,Italian
Lalla-Gandhi Restaurant,Jaipur,26.917016,75.808071,North Indian
"Singhal, Arya and Memon Restaurant",Chennai,13.102668,80.285443,Mexican
Rout Group Restaurant,Ahmedabad,23.003591,72.559879,Japanese
Prasad-Nadkarni Restaurant,Pune,18.542693,73.867238,Italian
"Madan, Saran and Korpal Restaurant",Mumbai,19.110466,72.865718,Japanese
Venkatesh Ltd Restaurant,Ahmedabad,22.987007,72.55217,Arabic
Rama-Srivastava Restaurant,Chennai,13.083186,80.292304,Indian
"Chopra, Kohli and Panchal Restaurant",Bangalore,13.014144,77.606967,South Indian
"Madan, Saran and Korpal Restaurant",Hyderabad,17.382476,78.448787,Japanese
Taneja-Chhabra Restaurant,Delhi,28.637001,77.233447,South Indian
Sastry PLC Restaurant,Kolkata,22.575025,88.383752,Mexican
Kapadia PLC Restaurant,Bangalore,12.990647,77.615558,Mexican
"Zachariah, Kohli and Kar Restaurant",Lucknow,26.843363,80.971957,Mexican
Sridhar PLC Restaurant,Jaipur,26.906524,75.766462,Japanese
"Dada, Rege and Kannan Restaurant",Bangalore,12.967412,77.613895,Chinese
"Sem, Nadig and Magar Restaurant",Jaipur,26.891895,75.784748,Chinese
"Chandra, Loyal and Dhar Restaurant",Bangalore,12.956011,77.569487,Japanese
Lal-Lad Restaurant,Bangalore,12.972563,77.626715,Chinese
"Misra, Tara and Kade Restaurant",Kolkata,22.581702,88.343628,Mexican
Bhatnagar and Sons Restaurant,Bangalore,12.973969,77.617659,Japanese
Walla-Dave Restaurant,Delhi,28.655662,77.1964,Indian
Varkey-Shetty Restaurant,Mumbai,19.055528,72.913881,South Indian
Pandya Ltd Restaurant,Delhi,28.644502,77.192188,Mexican
"Konda, Sood and Mistry Restaurant",Kolkata,22.591494,88.363983,South Indian
Iyengar PLC Restaurant,Jaipur,26.952591,75.777717,Arabic
Mahal PLC Restaurant,Mumbai,19.053958,72.886411,Italian
"Sridhar, Walia and Srivastava Restaurant",Mumbai,19.095858,72.884405,Mexican
"Sridhar, Rama and Sinha Restaurant",Jaipur,26.900425,75.802826,Mexican
Samra Ltd Restaurant,Bangalore,12.994452,77.618358,Italian
"Mane, Taneja and Dutta Restaurant",Bangalore,13.009582,77.598854,South Indian
"Doshi, Rege and Ganesh Restaurant",Kolkata,22.577731,88.387151,Arabic
Pai-Srinivasan Restaurant,Ahmedabad,23.042545,72.579081,Arabic
"Sani, Nath and Bhatnagar Restaurant",Pune,18.534565,73.828882,South Indian
"Dutta, Bhattacharyya and Iyengar Restaurant",Hyderabad,17.386074,78.527166,Mexican
"Palla, Saraf and Sarkar Restaurant",Jaipur,26.90103,75.770403,Italian
Balan Ltd Restaurant,Bangalore,12.941825,77.6137,Italian
Choudhry PLC Restaurant,Lucknow,26.824131,80.930622,South Indian
"Dasgupta, Hayer and Chana Restaurant",Hyderabad,17.406448,78.485486,Arabic
Kakar-Dugal Restaurant,Kolkata,22.588525,88.33395,North Indian
Sahota PLC Restaurant,Lucknow,26.820145,80.906045,Chinese
Chakraborty Group Restaurant,Mumbai,19.088783,72.916732,Japanese
"Bakshi, Dhar and Madan Restaurant",Bangalore,12.991228,77.590403,Mexican
Dutt Group Restaurant,Kolkata,22.552638,88.377427,Mexican
Din LLC Restaurant,Bangalore,12.956412,77.575256,Japanese
"Parmar, Balan and Chhabra Restaurant",Mumbai,19.047698,72.894834,Mexican
Taneja-Boase Restaurant,Kolkata,22.608963,88.33818,Japanese
Narasimhan LLC Restaurant,Jaipur,26.88273,75.794399,Japanese
Soni-Chowdhury Restaurant,Ahmedabad,23.017784,72.590796,Italian
"Zachariah, Kohli and Kar Restaurant",Jaipur,26.941671,75.819273,Indian
"Shan, Chada and Khalsa Restaurant",Hyderabad,17.42414,78.47139,Italian
Hayer-Sehgal Restaurant,Bangalore,12.987252,77.577453,Japanese
"Vala, Bhakta and Prashad Restaurant",Mumbai,19.098345,72.841721,Mexican
Bhargava Ltd Restaurant,Kolkata,22.557477,88.374749,Chinese
Kala-Kala Restaurant,Delhi,28.628421,77.250344,North Indian
Kadakia Group Restaurant,Ahmedabad,23.00976,72.544866,Mexican
"Shukla, Vyas and Ganguly Restaurant",Delhi,28.64129,77.222438,Chinese
"Apte, Sant and Yogi Restaurant",Hyderabad,17.36565,78.503475,Indian
"Nagi, Barman and Varma Restaurant",Mumbai,19.081642,72.845426,Chinese
Basu Ltd Restaurant,Hyderabad,17.355831,78.481482,Indian
Cheema-Bala Restaurant,Mumbai,19.085875,72.893869,Arabic
Tara and Sons Restaurant,Hyderabad,17.411174,78.453906,Indian
Yohannan Group Restaurant,Pune,18.53793,73.826885,South Indian
Chaudhuri-Wable Restaurant,Lucknow,26.873369,80.933073,Chinese
"Bedi, Mukherjee and Kunda Restaurant",Lucknow,26.876576,80.952197,Italian
"Solanki, Subramanian and Choudhary Restaurant",Hyderabad,17.42295,78.468615,Italian
Sarna-Dhawan Restaurant,Chennai,13.071606,80.254588,North Indian
Nath-Dada Restaurant,Jaipur,26.949367,75.774696,North Indian
Dixit-Mane Restaurant,Ahmedabad,23.043077,72.542524,Chinese
"Mittal, Seshadri and Nagarajan Restaurant",Delhi,28.604542,77.257129,Chinese
Ravi LLC Restaurant,Mumbai,19.053905,72.886023,Italian
Mandal Group Restaurant,Lucknow,26.825715,80.951838,Chinese
"Jha, Madan and Dasgupta Restaurant",Bangalore,12.95949,77.616974,Indian
"Verma, Bail and Tripathi Restaurant",Bangalore,12.994924,77.617897,Indian
Kanda Inc Restaurant,Ahmedabad,22.992114,72.569998,Arabic
Kapoor LLC Restaurant,Chennai,13.096052,80.313584,Mexican
Chauhan Ltd Restaurant,Jaipur,26.926772,75.819825,Mexican
"Thakur, Bala and Chahal Restaurant",Pune,18.489969,73.853766,South Indian
Brahmbhatt-Rama Restaurant,Jaipur,26.918928,75.753718,South Indian
Nayar-Kanda Restaurant,Jaipur,26.887637,75.820499,Japanese
"Bali, Yogi and Sanghvi Restaurant",Delhi,28.635419,77.238085,Japanese
Chander PLC Restaurant,Ahmedabad,22.999343,72.586324,Mexican
Desai-Memon Restaurant,Chennai,13.114484,80.249799,North Indian
Tailor-Nazareth Restaurant,Ahmedabad,22.980615,72.57923,Arabic
Varma Ltd Restaurant,Kolkata,22.556955,88.388577,South Indian
Bhardwaj Ltd Restaurant,Delhi,28.605811,77.183674,Mexican
Warrior-Pau Restaurant,Chennai,13.064119,80.23323,Japanese
Nazareth Ltd Restaurant,Ahmedabad,23.043129,72.602091,Mexican
Thaman and Sons Restaurant,Ahmedabad,23.019063,72.600756,Japanese
Bora-Ghose Restaurant,Lucknow,26.824839,80.948737,Arabic
"Edwin, Bava and Madan Restaurant",Jaipur,26.887886,75.801316,Italian
Narula-Tailor Restaurant,Mumbai,19.054832,72.865084,South Indian
Dalal Ltd Restaurant,Mumbai,19.075067,72.898965,South Indian
Koshy Group Restaurant,Pune,18.498448,73.835612,Arabic
"Merchant, Bhavsar and Tata Restaurant",Mumbai,19.049168,72.89473,Chinese
Madan-Loyal Restaurant,Mumbai,19.072691,72.911844,Japanese
"Bakshi, Krishnamurthy and Randhawa Restaurant",Lucknow,26.86571,80.968509,Chinese
Pandit LLC Restaurant,Mumbai,19.087376,72.85412,Italian
Bera LLC Restaurant,Jaipur,26.871816,75.783242,Japanese
"Buch, Patel and Parmar Restaurant",Bangalore,12.940393,77.603227,South Indian
Sridhar PLC Restaurant,Ahmedabad,23.007399,72.614357,Chinese
Nair-Dewan Restaurant,Kolkata,22.600187,88.343626,Japanese
Kapur Ltd Restaurant,Jaipur,26.932063,75.779892,Mexican
Kara Ltd Restaurant,Pune,18.538498,73.827324,Indian
Dhar-Dutta Restaurant,Delhi,28.623045,77.22988,Italian
"Mittal, Seshadri and Nagarajan Restaurant",Lucknow,26.871977,80.935197,Italian
Banik-Kumar Restaurant,Chennai,13.059738,80.259836,North Indian
"Kapoor, Kata and Raval Restaurant",Jaipur,26.952908,75.800918,Italian
"Shukla, Vyas and Ganguly Restaurant",Ahmedabad,22.993423,72.538031,Italian
"Lall, Sarraf and Bhatia Restaurant",Jaipur,26.923731,75.810287,Chinese
"Kapoor, Kata and Raval Restaurant",Pune,18.521543,73.882348,Indian
Ghosh-Thakkar Restaurant,Ahmedabad,22.98264,72.583025,Indian
Gill Group Restaurant,Chennai,13.1248,80.259187,Italian
"Hegde, Pandya and Kar Restaurant",Kolkata,22.540482,88.350369,South Indian
Muni-Sen Restaurant,Mumbai,19.047207,72.867272,Japanese
Koshy-Baral Restaurant,Chennai,13.096945,80.312227,Japanese
"Sant, Ram and Rastogi Restaurant",Mumbai,19.080775,72.911964,Italian
Nagi-Rattan Restaurant,Kolkata,22.553667,88.355663,South Indian
Rai Group Restaurant,Hyderabad,17.373044,78.506264,Mexican
Subramanian and Sons Restaurant,Jaipur,26.943852,75.764743,North Indian
"Krish, Samra and Sem Restaurant",Chennai,13.079621,80.292941,North Indian
"Ram, Chaudhry and Iyer Restaurant",Pune,18.5417,73.88547,Japanese
Peri-Wali Restaurant,Pune,18.496234,73.840642,Chinese
Lal-Lad Restaurant,Mumbai,19.110575,72.90599,Chinese
"Parmer, Raghavan and Saha Restaurant",Mumbai,19.096837,72.873163,North Indian
"Rastogi, Raju and Ravel Restaurant",Pune,18.505001,73.890322,Mexican
Prakash-Sood Restaurant,Jaipur,26.930085,75.777086,Japanese
Dutta-Sharma Restaurant,Kolkata,22.564883,88.337022,South Indian
Kuruvilla-Kumar Restaurant,Chennai,13.077065,80.298403,North Indian
"Manne, Sarna and Dhar Restaurant",Jaipur,26.909248,75.751461,North Indian
Sagar-Vasa Restaurant,Pune,18.545766,73.829645,North Indian
"Mittal, Suresh and Sami Restaurant",Ahmedabad,23.049861,72.569518,North Indian
"Shan, Chada and Khalsa Restaurant",Bangalore,12.945928,77.613645,Mexican
Palla-Thakkar Restaurant,Pune,18.527262,73.820876,Indian
"Sani, Goel and Borah Restaurant",Bangalore,12.975378,77.635534,Arabic
Prasad-Mammen Restaurant,Pune,18.523253,73.893945,South Indian
Bumb-Joshi Restaurant,Delhi,28.58722,77.192894,Arabic
"Halder, Reddy and Agrawal Restaurant",Kolkata,22.537824,88.352237,Chinese
Saxena-Dhar Restaurant,Ahmedabad,23.05061,72.590275,Japanese
"Mall, Gupta and Sheth Restaurant",Chennai,13.120744,80.28645,Italian
Subramanian-Lata Restaurant,Hyderabad,17.389174,78.523443,Chinese
Dalal Ltd Restaurant,Bangalore,12.995556,77.55898,Indian
Bassi PLC Restaurant,Pune,18.519945,73.81824,Arabic
Babu-Bhavsar Restaurant,Hyderabad,17.387475,78.446867,Italian
Tailor-Nazareth Restaurant,Lucknow,26.866228,80.951382,Mexican
Anand and Sons Restaurant,Mumbai,19.094838,72.88781,Chinese
Sagar Inc Restaurant,Chennai,13.048864,80.249724,Chinese
Baral-Kalita Restaurant,Delhi,28.593295,77.21253,South Indian
"Kala, Varty and Chadha Restaurant",Delhi,28.585457,77.177848,North Indian
Mittal Group Restaurant,Delhi,28.583677,77.215991,North Indian
Shenoy and Sons Restaurant,Kolkata,22.573763,88.337837,South Indian
Naik Inc Restaurant,Lucknow,26.83571,80.915096,North Indian
"Lall, Sarraf and Bhatia Restaurant",Chennai,13.119034,80.247742,Japanese
"Sharaf, Dayal and Bir Restaurant",Ahmedabad,23.031199,72.595782,South Indian
Kanda Inc Restaurant,Jaipur,26.911461,75.836709,Indian
Comar LLC Restaurant,Mumbai,19.043597,72.861029,Italian
"Peri, Bera and Borra Restaurant",Ahmedabad,23.003615,72.573226,Chinese
"Kapadia, Iyengar and Sibal Restaurant",Lucknow,26.82726,80.929466,North Indian
Magar Group Restaurant,Pune,18.516825,73.880221,Mexican
Bera PLC Restaurant,Lucknow,26.814311,80.943207,Italian
"Pal, Chand and Varughese Restaurant",Pune,18.500534,73.872894,North Indian
"Agarwal, Khanna and Gaba Restaurant",Hyderabad,17.395684,78.457014,Mexican
"Om, Muni and Bakshi Restaurant",Lucknow,26.873,80.969674,Indian
Kala-Jayaraman Restaurant,Chennai,13.126804,80.27571,Japanese
D’Alia LLC Restaurant,Mumbai,19.102184,72.857925,Arabic
Krishnan-Kapoor Restaurant,Pune,18.515778,73.893387,Arabic
Atwal Ltd Restaurant,Jaipur,26.936298,75.821696,Japanese
"Narayan, Parikh and Sethi Restaurant",Pune,18.503924,73.837751,Japanese
Saxena-Dhar Restaurant,Bangalore,12.940812,77.604792,South Indian
Soni PLC Restaurant,Bangalore,12.974799,77.564841,Indian
"Pal, Chand and Varughese Restaurant",Hyderabad,17.423013,78.492599,Italian
"Hans, Varughese and Khare Restaurant",Kolkata,22.612333,88.374484,Japanese
Master-Ravel Restaurant,Lucknow,26.858005,80.980729,Japanese
Saran-Sidhu Restaurant,Jaipur,26.897903,75.771828,Japanese
Mand and Sons Restaurant,Ahmedabad,23.033942,72.610307,North Indian
"Murthy, Guha and Suri Restaurant",Jaipur,26.939522,75.817543,Japanese
"Gill, Balakrishnan and Zacharia Restaurant",Chennai,13.064246,80.292517,Indian
D’Alia LLC Restaurant,Bangalore,12.936609,77.585254,Japanese
"Nayar, Upadhyay and Shroff Restaurant",Ahmedabad,23.004495,72.597736,North Indian
Jhaveri-Ratta Restaurant,Kolkata,22.603503,88.397452,Japanese
"Gola, Subramanian and Swamy Restaurant",Kolkata,22.563769,88.391626,Italian
"Radhakrishnan, Dasgupta and Krishna Restaurant",Mumbai,19.064903,72.850676,Japanese
Nori-D’Alia Restaurant,Mumbai,19.092583,72.864519,Italian
"Dave, Desai and Seth Restaurant",Hyderabad,17.380624,78.52898,Mexican
Bedi and Sons Restaurant,Hyderabad,17.3915,78.462561,Indian
"Nayar, Upadhyay and Shroff Restaurant",Hyderabad,17.388009,78.460209,Chinese
"Mitter, Krishnan and Rana Restaurant",Pune,18.496207,73.831882,North Indian
Kadakia Group Restaurant,Mumbai,19.036374,72.858715,Chinese
Agate and Sons Restaurant,Kolkata,22.552717,88.374116,Japanese
Shan Ltd Restaurant,Pune,18.554816,73.850527,Mexican
Khurana Ltd Restaurant,Delhi,28.631212,77.184037,Mexican
Bajaj-Chandra Restaurant,Bangalore,12.933752,77.604435,Indian
Kanda-Mann Restaurant,Hyderabad,17.406366,78.446819,Arabic
"Mitra, Vig and Narain Restaurant",Bangalore,12.944929,77.564783,Indian
Patla-Rastogi Restaurant,Delhi,28.613925,77.173671,Japanese
Ravi LLC Restaurant,Delhi,28.629865,77.25607,North Indian
"Sachar, Chanda and Kale Restaurant",Kolkata,22.556334,88.327021,Chinese
Shan Ltd Restaurant,Pune,18.535938,73.825498,Japanese
Saran-Divan Restaurant,Jaipur,26.920646,75.750214,Chinese
Nagarajan-Sama Restaurant,Ahmedabad,22.993489,72.558187,Arabic
Korpal-Acharya Restaurant,Jaipur,26.939698,75.803779,Italian
Choudhry PLC Restaurant,Lucknow,26.880567,80.970745,Chinese
Dhar-Dutta Restaurant,Pune,18.509337,73.879845,Mexican
"Rastogi, Deshmukh and Kanda Restaurant",Pune,18.495742,73.859455,Mexican
Ganesh-Choudhury Restaurant,Chennai,13.12299,80.254919,Italian
Rege PLC Restaurant,Ahmedabad,23.053606,72.606488,Japanese
Dhingra-Char Restaurant,Kolkata,22.555624,88.395179,North Indian
Sani-Hans Restaurant,Pune,18.523125,73.881739,Chinese
"Taneja, Swaminathan and Kumer Restaurant",Hyderabad,17.375141,78.531506,South Indian
"Naidu, Devan and Nagy Restaurant",Pune,18.491961,73.846427,Italian
"Misra, Tara and Kade Restaurant",Jaipur,26.881327,75.795485,Indian
Pandit-Chaudhuri Restaurant,Pune,18.527195,73.823346,South Indian
Nath-Dada Restaurant,Mumbai,19.090307,72.862907,South Indian
Saxena-Dhar Restaurant,Lucknow,26.877033,80.917037,Indian
Prasad Inc Restaurant,Pune,18.56285,73.853031,Japanese
Bath-Suresh Restaurant,Delhi,28.652968,77.234135,South Indian
Bala PLC Restaurant,Pune,18.547812,73.84895,Arabic
"Krishnan, Thaker and Goswami Restaurant",Chennai,13.045782,80.269682,Indian
Shah-Thakkar Restaurant,Ahmedabad,23.062671,72.591044,Mexican
Tailor LLC Restaurant,Delhi,28.625102,77.1763,Indian
Kaur-Keer Restaurant,Ahmedabad,23.044234,72.566486,Mexican
Narang-Sangha Restaurant,Kolkata,22.573702,88.337482,Mexican
Dhillon-Dada Restaurant,Bangalore,12.937951,77.606954,Indian
Vora and Sons Restaurant,Mumbai,19.111795,72.882419,Japanese
"Bakshi, Dhar and Madan Restaurant",Chennai,13.08427,80.25009,Chinese
"Apte, Sant and Yogi Restaurant",Mumbai,19.067113,72.84631,South Indian
Apte-Kashyap Restaurant,Pune,18.556252,73.835997,Arabic
Narasimhan LLC Restaurant,Pune,18.539498,73.834623,Chinese
"Garg, Dasgupta and Ramaswamy Restaurant",Kolkata,22.55807,88.399727,Chinese
"Om, Muni and Bakshi Restaurant",Chennai,13.095371,80.245955,North Indian
Brahmbhatt-Rama Restaurant,Mumbai,19.1097,72.856916,Japanese
Bali and Sons Restaurant,Lucknow,26.875073,80.96434,Arabic
Chadha-Palan Restaurant,Lucknow,26.85444,80.973671,Chinese
Hayre-Soni Restaurant,Bangalore,12.981068,77.638239,North Indian
Sur-Bhagat Restaurant,Chennai,13.113115,80.278204,Arabic
Shere-Narula Restaurant,Lucknow,26.85128,80.993533,Mexican
"Parmar, Balan and Chhabra Restaurant",Jaipur,26.916115,75.752683,Indian
"Tella, Baral and Thaker Restaurant",Delhi,28.577184,77.220883,Arabic
Bassi PLC Restaurant,Bangalore,12.939612,77.563059,North Indian
Nazareth-Majumdar Restaurant,Kolkata,22.585924,88.349079,Mexican
"Chakraborty, Dey and Sharaf Restaurant",Lucknow,26.860945,80.90836,Indian
"Bala, Goda and Bhatt Restaurant",Delhi,28.583676,77.221228,Italian
Khosla Group Restaurant,Ahmedabad,23.041448,72.539626,Chinese
Radhakrishnan LLC Restaurant,Mumbai,19.056715,72.895924,Italian
Raghavan-Chanda Restaurant,Hyderabad,17.413603,78.50999,Chinese
Dara LLC Restaurant,Chennai,13.07226,80.287905,Mexican
Gulati LLC Restaurant,Delhi,28.593968,77.21267,Arabic
Swamy-Borde Restaurant,Chennai,13.114543,80.259522,Japanese
Narang PLC Restaurant,Pune,18.529299,73.883491,Mexican
Subramanian-Dutt Restaurant,Chennai,13.11001,80.273803,South Indian
Yadav-Dubey Restaurant,Bangalore,12.986835,77.581271,Chinese
Sagar-Vasa Restaurant,Pune,18.501488,73.828147,Chinese
Subramaniam-Naidu Restaurant,Bangalore,12.945579,77.603976,Arabic
Sarkar-Parekh Restaurant,Hyderabad,17.344975,78.476329,Italian
Ganesan LLC Restaurant,Mumbai,19.112069,72.898572,Italian
Sagar Group Restaurant,Jaipur,26.908763,75.815,Indian
Sekhon Inc Restaurant,Mumbai,19.045662,72.900231,Chinese
"Mane, Pandya and Jayaraman Restaurant",Chennai,13.106673,80.232665,Mexican
Krishna Group Restaurant,Bangalore,12.99474,77.57406,Japanese
Memon-Minhas Restaurant,Jaipur,26.907658,75.818883,Arabic
Sahota PLC Restaurant,Kolkata,22.599464,88.385193,Arabic
Dora Group Restaurant,Kolkata,22.54009,88.367734,Japanese
"Viswanathan, Natarajan and Hans Restaurant",Lucknow,26.846044,80.971839,North Indian
Korpal-Acharya Restaurant,Chennai,13.091027,80.300268,Mexican
Khalsa Inc Restaurant,Delhi,28.635497,77.177629,Chinese
"Mall, Gupta and Sheth Restaurant",Mumbai,19.112328,72.85447,South Indian
Bera-Ray Restaurant,Pune,18.519123,73.836847,Italian
"Hans, Varughese and Khare Restaurant",Ahmedabad,22.991615,72.541838,South Indian
Kanda-Mann Restaurant,Lucknow,26.868275,80.97284,Japanese
Sridhar-Choudhary Restaurant,Jaipur,26.950342,75.77646,Mexican
Raghavan-Chanda Restaurant,Ahmedabad,22.988876,72.561031,Italian
Nagi-Baria Restaurant,Delhi,28.640285,77.197805,Mexican
"Garg, Dasgupta and Ramaswamy Restaurant",Chennai,13.059422,80.244103,South Indian
Balan-Mangal Restaurant,Bangalore,12.998263,77.583182,North Indian
"Borah, Edwin and Kant Restaurant",Bangalore,12.952122,77.620334,South Indian
"Mander, Viswanathan and Bal Restaurant",Pune,18.486821,73.831339,Arabic
"Nair, Khalsa and Bhavsar Restaurant",Ahmedabad,23.022822,72.551548,Indian
Sant-Ramaswamy Restaurant,Bangalore,13.002325,77.582522,Chinese
"Chakraborty, Dey and Sharaf Restaurant",Bangalore,12.952846,77.596123,Italian
Talwar LLC Restaurant,Bangalore,12.966657,77.628008,Arabic
"Sheth, Rajan and Aggarwal Restaurant",Bangalore,12.978547,77.639757,Italian
Yogi-Goel Restaurant,Bangalore,12.942677,77.629752,Chinese
Doctor Ltd Restaurant,Jaipur,26.889283,75.821018,Japanese
Bala PLC Restaurant,Mumbai,19.095352,72.8865,North Indian
"Parmar, Balan and Chhabra Restaurant",Bangalore,13.000812,77.618584,Chinese
"Grewal, Venkataraman and Walla Restaurant",Jaipur,26.909806,75.825065,Indian
Khalsa-Vasa Restaurant,Delhi,28.600205,77.253262,Indian
"Venkataraman, Ravel and Kala Restaurant",Mumbai,19.089279,72.906448,Arabic
Bains Ltd Restaurant,Lucknow,26.822941,80.975514,Japanese
Choudhry and Sons Restaurant,Ahmedabad,22.979101,72.575092,Mexican
"Bains, Memon and Pall Restaurant",Jaipur,26.919354,75.764569,Japanese
"Nath, Khatri and Magar Restaurant",Jaipur,26.93325,75.759841,Italian
Brahmbhatt-Rama Restaurant,Lucknow,26.842309,80.901184,Chinese
"Saxena, Cheema and Zacharia Restaurant",Chennai,13.066761,80.243335,Indian
Pau Ltd Restaurant,Ahmedabad,22.994851,72.5758,South Indian
Ganesh and Sons Restaurant,Lucknow,26.825171,80.954325,Arabic
"Golla, Sahni and Cherian Restaurant",Hyderabad,17.376043,78.463954,South Indian
"Panchal, Oza and Sinha Restaurant",Jaipur,26.897336,75.809681,North Indian
Wagle-Munshi Restaurant,Delhi,28.610147,77.162095,South Indian
Yadav-Dubey Restaurant,Pune,18.554436,73.874556,Indian
"Vohra, Mangat and Viswanathan Restaurant",Kolkata,22.586748,88.346824,North Indian
Bakshi and Sons Restaurant,Lucknow,26.874826,80.974476,Arabic
Singhal-Desai Restaurant,Bangalore,12.960226,77.618427,Chinese
Raman-Char Restaurant,Bangalore,12.950439,77.586459,Japanese
Setty Group Restaurant,Delhi,28.637337,77.201301,Japanese
"Prabhu, Reddy and Soman Restaurant",Kolkata,22.536276,88.35166,North Indian
Khurana Ltd Restaurant,Delhi,28.614567,77.165765,North Indian
Naik Inc Restaurant,Mumbai,19.048978,72.85444,Italian
Karan-Hari Restaurant,Pune,18.511116,73.819052,Arabic
Bala Ltd Restaurant,Bangalore,12.967462,77.619303,Italian
Gole-Mani Restaurant,Chennai,13.12184,80.274888,Indian
"Char, Mall and Singh Restaurant",Chennai,13.083938,80.31266,Mexican
"Lanka, Kala and Khatri Restaurant",Chennai,13.064213,80.274256,Arabic
